target,asymptote,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
x,8.0,31.0,4.900749719809166e-7,2.716291505489457e-7,1.1107426755788226e-5,2.635992579106475,0.33389008164020595,0.07808474719354154,0.19298938182916953,0.3338900816402064,0.07808474719354179,0.19298938182916908,0.33389008164020595,0.07808474719354123,0.19298938182916864,-8.880731838910259e-16,-2.5026578428596144e-15,-3.580055148794182e-15,3
x,8.0,32.0,4.900749719809166e-7,2.7113629001192757e-7,1.1107426755788226e-5,2.635992579106475,0.33499221263692047,0.07793887632448113,0.19385898087114098,0.3349922126369223,0.07793887632448152,0.1938589808711406,0.3349922126369219,0.07793887632448093,0.19385898087113998,-4.9137259319034025e-15,-2.9759385653843246e-15,-3.792507387157903e-15,3
x,8.0,33.0,4.900749719809166e-7,2.705313584578958e-7,1.1107426755788226e-5,2.635992579106475,0.336343456572877,0.07775985747056563,0.1949243874550894,0.336343456572878,0.07775985747056571,0.1949243874550904,0.336343456572878,0.07775985747056571,0.1949243874550904,-2.9730045379795793e-15,-1.0716225732639013e-15,-5.129941080057464e-15,3
x,8.0,34.0,4.900749719809166e-7,2.6979610745051687e-7,1.1107426755788226e-5,2.635992579106475,0.3379835794137632,0.07754230466090599,0.19621646116379093,0.33798357941376284,0.07754230466090635,0.19621646116379043,0.33798357941376284,0.07754230466090635,0.19621646116379043,-1.1505579273534356e-15,-4.656726183242152e-15,-2.5480803618107148e-15,3
x,8.0,35.0,4.900749719809166e-7,2.6891132337628875e-7,1.1107426755788226e-5,2.635992579106475,0.3399540526466622,0.07728055287526914,0.19776718454114708,0.33995405264666406,0.07728055287526919,0.19776718454114642,0.33995405264666406,0.07728055287526919,0.19776718454114642,-5.556032075426682e-15,-7.188459490253662e-16,-3.370800621046589e-15,3
x,8.0,36.0,4.900749719809166e-7,2.6785743045361686e-7,1.1107426755788226e-5,2.635992579106475,0.34229658517036443,0.07696883834090647,0.19960844737747918,0.3422965851703655,0.07696883834090595,0.1996084473774804,0.3422965851703655,0.07696883834090595,0.1996084473774804,-3.083593237012266e-15,-6.676253994800847e-15,-6.1227963458429396e-15,3
x,8.0,37.0,4.900749719809166e-7,2.6661531418094697e-7,1.1107426755788226e-5,2.635992579106475,0.3450511645465191,0.07660154410040416,0.20177044618569062,0.34505116454652035,0.0766015441004044,0.2017704461856904,0.34505116454651985,0.07660154410040385,0.20177044618568987,-3.0151420112580998e-15,-2.6043995661300653e-15,-2.6610196867633976e-15,3
x,8.0,38.0,4.900749719809166e-7,2.6516736780066394e-7,1.1107426755788226e-5,2.635992579106475,0.3482536219443284,0.07617351133920318,0.20427972041692966,0.34825362194433007,0.07617351133920354,0.20427972041693057,0.34825362194433007,0.07617351133920354,0.20427972041693057,-4.785547848376015e-15,-4.74040482150574e-15,-4.48708957639485e-15,3
x,8.0,39.0,4.900749719809166e-7,2.63498735661629e-7,1.1107426755788226e-5,2.635992579106475,0.3519328067686304,0.07568040835176165,0.20715690702492598,0.35193280676863137,0.07568040835176215,0.207156907024927,0.35193280676863103,0.07568040835176161,0.20715690702492648,-2.263618644485844e-15,-3.9116652471396006e-15,-3.8282069091597634e-15,3
x,8.0,40.0,4.900749719809166e-7,2.615986896787459e-7,1.1107426755788226e-5,2.635992579106475,0.356107546327882,0.07511913777872323,0.21041436763301938,0.35610754632788394,0.07511913777872345,0.21041436763301916,0.35610754632788394,0.07511913777872345,0.21041436763301916,-5.460003454290006e-15,-2.958117678957845e-15,-1.0560650016013483e-15,3
x,8.0,41.0,4.900749719809166e-7,2.59462032371714e-7,1.1107426755788226e-5,2.635992579106475,0.3607836609475049,0.07448825008048135,0.21405391671635243,0.3607836609475062,0.07448825008048168,0.21405391671635274,0.36078366094750586,0.07448825008048114,0.21405391671635216,-3.0622772752045917e-15,-2.764034625441301e-15,-1.177349914007288e-15,3
x,8.0,42.0,4.900749719809166e-7,2.570903798193969e-7,1.1107426755788226e-5,2.635992579106475,0.36595138547458417,0.07378831942519543,0.2180649374603691,0.36595138547458317,0.07378831942519529,0.21806493746036976,0.36595138547458317,0.07378831942519529,0.21806493746036976,-2.7324684709530874e-15,-1.882168234944887e-15,-3.0570423482000052e-15,3
x,8.0,43.0,4.900749719809166e-7,2.544931510064825e-7,1.1107426755788226e-5,2.635992579106475,0.37158358841453887,0.07302223046956505,0.2224231933283529,0.3715835884145405,0.07302223046956484,0.22242319332835184,0.3715835884145405,0.07302223046956484,0.22242319332835184,-4.335583187852579e-15,-2.8528715852487052e-15,-4.745473793848193e-15,3
x,8.0,44.0,4.900749719809166e-7,2.5168808813149154e-7,1.1107426755788226e-5,2.635992579106475,0.37763515522293756,0.0721953243492376,0.22709060930742456,0.3776351552229389,0.07219532434923735,0.22709060930742478,0.3776351552229389,0.07219532434923735,0.22709060930742478,-3.530570389191576e-15,-3.462657144781775e-15,-9.78513599347e-16,3
x,8.0,45.0,4.900749719809166e-7,2.4870116436336796e-7,1.1107426755788226e-5,2.635992579106475,0.38404379821315604,0.07131536213733623,0.23201619904910045,0.38404379821315565,0.07131536213733644,0.2320161990491017,0.3840437982131555,0.07131536213733596,0.23201619904910098,-1.2695329186670535e-15,-2.6292824459048163e-15,-4.054530684473496e-15,3
x,8.0,46.0,4.900749719809166e-7,2.45565803026335e-7,1.1107426755788226e-5,2.635992579106475,0.39073237739772515,0.07039228446867445,0.23713816151222125,0.3907323773977245,0.07039228446867479,0.23713816151222222,0.39073237739772404,0.0703922844686743,0.23713816151222164,-2.308863104541345e-15,-2.8717424170281933e-15,-3.075238089425186e-15,3
x,8.0,47.0,4.900749719809166e-7,2.423214268316841e-7,1.1107426755788226e-5,2.635992579106475,0.3976125933755804,0.06943777431384188,0.24238699096767397,0.3976125933755796,0.06943777431384208,0.2423869909676747,0.3976125933755794,0.0694377743138416,0.24238699096767405,-2.3144819540861572e-15,-2.6718657144670512e-15,-2.0133677289743556e-15,3
x,8.0,48.0,4.900749719809166e-7,2.390114591953543e-7,1.1107426755788226e-5,2.635992579106475,0.40458969318815685,0.06846466045497604,0.24768927813873626,0.40458969318815585,0.06846466045497572,0.247689278138736,0.40458969318815585,0.06846466045497572,0.247689278138736,-2.471517785911239e-15,-4.665599289049622e-15,-1.009279277473212e-15,3
x,8.0,49.0,4.900749719809166e-7,2.3568098802370166e-7,1.1107426755788226e-5,2.635992579106475,0.41156766633573855,0.0674862249590066,0.252971769243517,0.41156766633573794,0.06748622495900647,0.2529717692435176,0.41156766633573794,0.06748622495900647,0.2529717692435176,-1.4847641981734627e-15,-1.8521383869787957e-15,-2.4156092117649074e-15,3
x,8.0,50.0,4.900749719809166e-7,2.3237435378074153e-7,1.1107426755788226e-5,2.635992579106475,0.41845434173252827,0.06651549248025816,0.258165221438,0.41845434173253043,0.06651549248025809,0.25816522143800075,0.41845434173253043,0.06651549248025809,0.25816522143800075,-5.177529461326817e-15,-1.0439825802484273e-15,-2.7973812925851416e-15,3
x,8.0,51.0,4.900749719809166e-7,2.291329259084922e-7,1.1107426755788226e-5,2.635992579106475,0.42516584121140555,0.06556457910658342,0.2632076517980779,0.42516584121140366,0.06556457910658363,0.2632076517980784,0.42516584121140366,0.06556457910658363,0.2632076517980784,-4.442491464729357e-15,-3.1773718254097113e-15,-1.8995470228160804e-15,3
x,8.0,52.0,4.900749719809166e-7,2.2599328623304027e-7,1.1107426755788226e-5,2.635992579106475,0.4316299841538622,0.06464416434725218,0.26804670263165736,0.43162998415386467,0.06464416434725245,0.26804670263165725,0.43162998415386467,0.06464416434725245,0.26804670263165725,-5.6630072843435764e-15,-4.296815724495417e-15,-4.145009942477601e-16,3
x,8.0,53.0,4.900749719809166e-7,2.229859589463714e-7,1.1107426755788226e-5,2.635992579106475,0.43778843049557253,0.06376312608936276,0.2726410031075657,0.4377884304955714,0.06376312608936278,0.27264100310756506,0.4377884304955714,0.06376312608936278,0.27264100310756506,-2.537883987018229e-15,-4.356186387017135e-16,-2.445097182285987e-15,3
x,8.0,54.0,4.900749719809166e-7,2.2013473518309096e-7,1.1107426755788226e-5,2.635992579106475,0.4435975473341639,0.06292835122484239,0.2769605579358733,0.44359754733416273,0.06292835122484224,0.27696055793587354,0.44359754733416273,0.06292835122484224,0.27696055793587354,-2.6298816727915154e-15,-2.4276853127683254e-15,-8.023209194385054e-16,3
x,8.0,55.0,4.900749719809166e-7,2.1745655683837451e-7,1.1107426755788226e-5,2.635992579106475,0.44902814687978215,0.06214471025686883,0.2809863092418916,0.44902814687977977,0.06214471025686913,0.2809863092418929,0.44902814687977977,0.06214471025686913,0.2809863092418929,-5.3198690296604936e-15,-4.804855719332054e-15,-4.547248896298e-15,3
x,8.0,56.0,4.900749719809166e-7,2.1496186362711836e-7,1.1107426755788226e-5,2.635992579106475,0.4540643472352773,0.06141516670631119,0.28470908404854195,0.4540643472352788,0.06141516670631112,0.2847090840485403,0.4540643472352788,0.06141516670631112,0.2847090840485403,-3.3033334222322284e-15,-1.1306818688306e-15,-5.853639608143616e-15,3
x,8.0,57.0,4.900749719809166e-7,2.1265527530347154e-7,1.1107426755788226e-5,2.635992579106475,0.458701848406658,0.06074098313922417,0.2881281578399067,0.458701848406656,0.06074098313922394,0.2881281578399063,0.458701848406656,0.06074098313922394,0.2881281578399063,-4.359915383747935e-15,-3.7726645041728865e-15,-1.3496413871006087e-15,3
x,8.0,58.0,4.900749719809166e-7,2.1053647546520844e-7,1.1107426755788226e-5,2.635992579106475,0.4629459046134921,0.06012198442554239,0.29124964545061927,0.46294590461349444,0.06012198442554212,0.29124964545061816,0.46294590461349444,0.06012198442554212,0.29124964545061816,-5.03993684015143e-15,-4.504508008263276e-15,-3.814790042877267e-15,3
x,8.0,59.0,4.900749719809166e-7,2.0860117756263847e-7,1.1107426755788226e-5,2.635992579106475,0.4668092283066434,0.05955684331577874,0.294084888947899,0.46680922830664145,0.05955684331577889,0.29408488894789947,0.46680922830664145,0.05955684331577889,0.29408488894789947,-4.165188507738211e-15,-2.448520176018773e-15,-1.511204810871319e-15,3
x,8.0,60.0,4.900749719809166e-7,2.0684207909380823e-7,1.1107426755788226e-5,2.635992579106475,0.4703099998031624,0.05904336105626304,0.29664896229417115,0.4703099998031608,0.059043361056262914,0.2966489622941721,0.4703099998031608,0.059043361056262914,0.2966489622941721,-3.4254673714917132e-15,-2.116983613445628e-15,-3.183553392651222e-15,3
x,8.0,61.0,4.900749719809166e-7,2.0524973885600603e-7,1.1107426755788226e-5,2.635992579106475,0.4734700938787426,0.05857872432000555,0.2989593648042957,0.47347009387874156,0.0585787243200055,0.298959364804296,0.47347009387874156,0.0585787243200055,0.298959364804296,-2.229292723510531e-15,-8.298014576193785e-16,-1.1149236768520779e-15,3
x,8.0,62.0,4.900749719809166e-7,2.0381333908013325e-7,1.1107426755788226e-5,2.635992579106475,0.4763135803976012,0.05815972763623694,0.30103493578937324,0.47631358039760113,0.058159727636236704,0.30103493578937246,0.47631358039760113,0.058159727636236704,0.30103493578937246,-1.1663075473610327e-16,-4.059500657589297e-15,-2.583551876396681e-15,3
x,8.0,63.0,4.900749719809166e-7,2.025213162622106e-7,1.1107426755788226e-5,2.635992579106475,0.4788655144332986,0.05778295689916581,0.3028949936050852,0.47886551443330044,0.05778295689916605,0.30289499360508565,0.47886551443330044,0.05778295689916605,0.30289499360508565,-3.828304091750737e-15,-4.206146019063114e-15,-1.4672494044654338e-15,3
x,8.0,64.0,4.900749719809166e-7,2.0136186049157165e-7,1.1107426755788226e-5,2.635992579106475,0.4811510029218939,0.05744493415100048,0.30455868331683666,0.4811510029218957,0.05744493415100064,0.30455868331683683,0.4811510029218957,0.05744493415100064,0.30455868331683683,-3.810119478439313e-15,-2.780303223118907e-15,-5.472128894946212e-16,3
x,8.0,65.0,4.900749719809166e-7,2.0032329336219083e-7,1.1107426755788226e-5,2.635992579106475,0.4831945180472561,0.05714222677515804,0.30604450667930877,0.4831945180472568,0.05714222677515833,0.30604450667930844,0.4831945180472568,0.05714222677515833,0.30604450667930844,-1.4946083489633722e-15,-5.1039709408758776e-15,-1.0891124230706608e-15,3
x,8.0,66.0,4.900749719809166e-7,1.99394340146436e-7,1.1107426755788226e-5,2.635992579106475,0.4850194196835823,0.05687152580924563,0.3073700039387232,0.485019419683584,0.0568715258092454,0.3073700039387226,0.485019419683584,0.0568715258092454,0.3073700039387226,-3.4361188512247276e-15,-4.02935120479326e-15,-1.988095546964727e-15,3
x,8.0,67.0,4.900749719809166e-7,1.9856431403658458e-7,1.1107426755788226e-5,2.635992579106475,0.4866476476033059,0.05662969865851378,0.3085515570172189,0.48664764760330687,0.056629698658514034,0.308551557017218,0.48664764760330687,0.056629698658514034,0.308551557017218,-1.9406192858203338e-15,-4.537049698492459e-15,-3.060745567021625e-15,3
x,8.0,68.0,4.900749719809166e-7,1.9782323007593851e-7,1.1107426755788226e-5,2.635992579106475,0.488099546450499,0.05641382139923094,0.30960428620769176,0.4880995464504988,0.05641382139923121,0.309604286207692,0.4880995464504988,0.05641382139923121,0.309604286207692,-4.552580536229755e-16,-4.677503707886194e-15,-7.177266575122458e-16,3
x,8.0,69.0,4.900749719809166e-7,1.9716186485503522e-7,1.1107426755788226e-5,2.635992579106475,0.48939379087104556,0.05622119538334089,0.3105420163165874,0.4893937908710447,0.05622119538334113,0.3105420163165862,0.4893937908710447,0.05622119538334113,0.3105420163165862,-1.816216336507331e-15,-4.322988020335457e-15,-3.935576533889244e-15,3
x,8.0,70.0,4.900749719809166e-7,1.9657177583796472e-7,1.1107426755788226e-5,2.635992579106475,0.49054738341325504,0.05604935219317762,0.31137729237851497,0.49054738341325405,0.05604935219317776,0.311377292378516,0.49054738341325405,0.05604935219317776,0.311377292378516,-2.0384383986582308e-15,-2.4778525620314736e-15,-3.389789367815052e-15,3
x,8.0,71.0,4.900749719809166e-7,1.960452917799121e-7,1.1107426755788226e-5,2.635992579106475,0.49157570305844794,0.055896050282983833,0.3121214291029074,0.49157570305845005,0.05589605028298408,0.3121214291029075,0.49157570305845005,0.05589605028298408,0.3121214291029075,-4.2943677993712e-15,-4.4723670887677696e-15,-3.559692298763114e-16,3
x,8.0,72.0,4.900749719809166e-7,1.9557548338733984e-7,1.1107426755788226e-5,2.635992579106475,0.4924925870506514,0.05575926596448962,0.31278458181692326,0.49249258705065335,0.05575926596448948,0.31278458181692337,0.49249258705065335,0.05575926596448948,0.31278458181692337,-3.9479750237316844e-15,-2.6152807063769934e-15,-3.5521451888791368e-16,3
x,8.0,73.0,4.900749719809166e-7,1.9515612131045708e-7,1.1107426755788226e-5,2.635992579106475,0.4933104328510502,0.05563718079002604,0.31337582972410327,0.49331043285105275,0.055637180790026275,0.31337582972410266,0.49331043285105275,0.055637180790026275,0.31337582972410266,-5.180164859642579e-15,-4.243555285009037e-15,-1.9499938353225996e-15,3
x,8.0,74.0,4.900749719809166e-7,1.947816268073751e-7,1.1107426755788226e-5,2.635992579106475,0.49404031048524616,0.05552816687585592,0.3139032647897251,0.49404031048524477,0.055528166875855704,0.3139032647897255,0.49404031048524477,0.055528166875855704,0.3139032647897255,-2.8111477542320324e-15,-3.876719871303867e-15,-1.415794446356997e-15,3
x,8.0,75.0,4.900749719809166e-7,1.9444701898828732e-7,1.1107426755788226e-5,2.635992579106475,0.4946920783090578,0.055430771291904844,0.3143740815341133,0.4946920783090586,0.05543077129190509,0.31437408153411484,0.4946920783090586,0.05543077129190509,0.31437408153411484,-1.5721686425180607e-15,-4.3846323705514816e-15,-4.947859374566129e-15,3
x,8.0,76.0,4.900749719809166e-7,1.9414786141254877e-7,1.1107426755788226e-5,2.635992579106475,0.49527449736822887,0.055343700314459426,0.31479466453266,0.4952744973682299,0.05534370031445932,0.3147946645326592,0.4952744973682299,0.05534370031445932,0.3147946645326592,-2.1311483645784783e-15,-1.8820845481457323e-15,-2.4706243810523636e-15,3
x,8.0,77.0,4.900749719809166e-7,1.9388020993333468e-7,1.1107426755788226e-5,2.635992579106475,0.49579534116233426,0.05526580408394121,0.31517067156282647,0.4957953411623329,0.05526580408394136,0.31517067156282813,0.4957953411623329,0.05526580408394136,0.31517067156282813,-2.6891489012828927e-15,-2.764281395295351e-15,-5.287878986076965e-15,3
x,8.0,78.0,4.900749719809166e-7,1.9364056302086275e-7,1.1107426755788226e-5,2.635992579106475,0.4962614988390897,0.05519606201808129,0.3155071111774688,0.4962614988390899,0.05519606201808095,0.3155071111774701,0.4962614988390899,0.05519606201808095,0.3155071111774701,-3.3582785992536096e-16,-6.164587895276056e-15,-4.0497175477491585e-15,3
x,8.0,79.0,4.900749719809166e-7,1.9342581530465802e-7,1.1107426755788226e-5,2.635992579106475,0.4966790707284729,0.0551335691892748,0.31580841408579247,0.49667907072847095,0.05513356918927449,0.31580841408579124,0.49667907072847095,0.05513356918927449,0.31580841408579124,-3.914697734690577e-15,-5.5418227505211145e-15,-3.869947150522087e-15,3
x,8.0,80.0,4.900749719809166e-7,1.9323321472113053e-7,1.1107426755788226e-5,2.635992579106475,0.4970534557517404,0.055077523773038504,0.3160784981438722,0.497053455751742,0.0550775237730387,0.3160784981438726,0.497053455751742,0.0550775237730387,0.3160784981438726,-3.1293993200121367e-15,-3.5302030662474505e-15,-1.4060510335009596e-15,3
x,8.0,81.0,4.900749719809166e-7,1.9306032340351547e-7,1.1107426755788226e-5,2.635992579106475,0.49738943067096114,0.05502721560293315,0.31632082704060765,0.4973894306709601,0.055027215602932826,0.3163208270406075,0.4973894306709601,0.055027215602932826,0.3163208270406075,-2.122086578437928e-15,-5.931115523733071e-15,-5.268652041589685e-16,3
x,8.0,82.0,4.900749719809166e-7,1.9290498228133499e-7,1.1107426755788226e-5,2.635992579106475,0.4976912214290764,0.054982015818758126,0.316538462948229,0.49769122142907507,0.054982015818757925,0.3165384629482269,0.49769122142907507,0.054982015818757925,0.3165384629482269,-2.6789049907681877e-15,-3.662632987399432e-15,-6.6690374702195996e-15,3
