target,slope,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
B0,16.0,31.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.634736536920678,0.32999396567734596,0.07856608639395657,0.18992596003675055,0.32999396567734585,0.07856608639395639,0.18992596003674958,0.32999396567734585,0.07856608639395639,0.18992596003674958,-3.366898680028895e-16,-2.2980225756233975e-15,-5.1187010787591746e-15,3
B0,16.0,32.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6339057839514934,0.3300148913742929,0.07854131389445422,0.1899524701813996,0.3300148913742938,0.07854131389445435,0.18995247018139982,0.33001489137429363,0.07854131389445378,0.18995247018139924,-2.457265083281321e-15,-3.298944084303874e-15,-1.374545000141082e-15,3
B0,16.0,33.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6325799857269443,0.3300483151473176,0.07850177947558856,0.18999478227794742,0.3300483151473165,0.07850177947558883,0.189994782277947,0.3300483151473161,0.07850177947558826,0.1899947822779465,-3.974660488180875e-15,-2.5890280182625778e-15,-3.711578442979729e-15,3
B0,16.0,34.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6304948914039556,0.33010095192358374,0.0784396033534517,0.19006133825361887,0.3301009519235851,0.07843960335345142,0.19006133825361854,0.3301009519235851,0.07843960335345142,0.19006133825361854,-4.038968955341004e-15,-3.5411201738555997e-15,-1.7537331752983196e-15,3
B0,16.0,35.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.627261419472324,0.33018275063368346,0.07834318337689075,0.1901645778448166,0.33018275063368474,0.07834318337689054,0.19016457784481644,0.33018275063368474,0.07834318337689054,0.19016457784481644,-3.869719669252445e-15,-2.6591087752448208e-15,-8.763905402744603e-16,3
B0,16.0,36.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.622315138892547,0.33030828518664496,0.07819568858873503,0.19032256953824822,0.33030828518664357,0.07819568858873466,0.19032256953824878,0.33030828518664357,0.07819568858873466,0.19032256953824878,-4.2046184476902385e-15,-4.79542402252863e-15,-2.918876752641974e-15,3
B0,16.0,37.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.6148501771229316,0.3304986783851874,0.07797308840723648,0.19056116054979202,0.3304986783851876,0.07797308840723664,0.19056116054979283,0.3304986783851872,0.07797308840723605,0.19056116054979227,-5.503946761134564e-16,-3.1374449489932804e-15,-3.0479411295080894e-15,3
B0,16.0,38.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.603736284884064,0.3307842413580656,0.07764167955265949,0.1909167093560934,0.33078424135806683,0.07764167955266003,0.19091670935609334,0.33078424135806644,0.07764167955265945,0.19091670935609276,-3.2022633914162257e-15,-4.238276394729163e-15,-2.2580444426399766e-15,3
B0,16.0,39.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5874211626183885,0.3312080684650974,0.07715517348744559,0.1914393768847355,0.3312080684650971,0.07715517348744598,0.19143937688473517,0.3312080684650968,0.07715517348744542,0.19143937688473467,-1.510472739505869e-15,-2.8423462652587835e-15,-3.226110079314309e-15,3
B0,16.0,40.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.5638272573511687,0.33183090281460725,0.07645161896743247,0.19219675900031719,0.3318309028146085,0.07645161896743247,0.19219675900031616,0.3318309028146085,0.07645161896743247,0.19219675900031616,-3.683086360660717e-15,-0.0,-5.347265137262896e-15,3
B0,16.0,41.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.530265149977664,0.33273768617981114,0.07545081930852139,0.19327727757871568,0.3327376861798098,0.07545081930852117,0.19327727757871568,0.3327376861798098,0.07545081930852117,0.19327727757871568,-4.0069626986207124e-15,-2.94511380430053e-15,-0.0,3
B0,16.0,42.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.4834060110817853,0.33404633522793825,0.07405351103756157,0.1947921432589511,0.3340463352279374,0.07405351103756161,0.19479214325895183,0.334046335227937,0.07405351103756105,0.1947921432589513,-3.260135574904695e-15,-4.163809264123738e-15,-2.6606007527731985e-15,3
B0,16.0,43.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.4193819992373697,0.3359194456689395,0.07214435770273309,0.19687384686151388,0.3359194456689399,0.07214435770273334,0.19687384686151324,0.3359194456689399,0.07214435770273334,0.19687384686151324,-1.1576277932806534e-15,-3.465103351640967e-15,-3.245008681812921e-15,3
B0,16.0,44.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.3341062934313377,0.3385798010855294,0.06960149302697616,0.19966817969584777,0.3385798010855286,0.06960149302697614,0.19966817969584674,0.3385798010855286,0.06960149302697614,0.19966817969584674,-2.297063707657868e-15,-1.9953886747550322e-16,-5.147174830074775e-15,3
B0,16.0,45.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.2238995100891783,0.34233067839455644,0.06631520024592248,0.2033161662497988,0.3423306783945568,0.06631520024592273,0.2033161662497988,0.34233067839455633,0.06631520024592226,0.2033161662497983,-6.667443041437864e-16,-2.5821526265090687e-15,-1.6315616687442128e-15,3
B0,16.0,46.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.0864381097087383,0.34758175352642195,0.0622161929612144,0.20792268431808644,0.34758175352642096,0.062216192961214424,0.2079226843180867,0.34758175352642096,0.062216192961214424,0.2079226843180867,-2.8768789286716345e-15,-3.3483734134612356e-16,-1.2023106401189325e-15,3
B0,16.0,47.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.9218737160080763,0.3548802423332685,0.05730899249100537,0.21351020709718324,0.3548802423332698,0.05730899249100537,0.21351020709718338,0.3548802423332693,0.05730899249100493,0.21351020709718288,-2.990787341784143e-15,-4.4671397646547884e-15,-1.1056692687145437e-15,3
B0,16.0,48.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.7337460592459246,0.3649430842674816,0.05169915123092173,0.2199575962637828,0.36494308426748306,0.051699151230921586,0.21995759626378386,0.36494308426748306,0.051699151230921586,0.21995759626378386,-3.957803789028329e-15,-2.820667825421728e-15,-4.7986678023973435e-15,3
B0,16.0,49.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.5291774363180175,0.37867589307805827,0.04559905132444992,0.22692182132327507,0.3786758930780602,0.04559905132445028,0.2269218213232763,0.378675893078059,0.04559905132444976,0.22692182132327557,-3.7222145105978865e-15,-4.606680859680816e-15,-3.9961944852689526e-15,3
B0,16.0,50.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.3179962895532376,0.39714237739714814,0.0393017703671336,0.23373486423828624,0.3971423773971503,0.039301770367133976,0.23373486423828643,0.39714237739714847,0.039301770367133206,0.2337348642382851,-3.505472432241064e-15,-6.863964764002204e-15,-2.87841360577545e-15,3
B0,16.0,51.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,1.1109273683886305,0.4214125239742261,0.03312711323472232,0.2392767805194181,0.4214125239742282,0.033127113234722894,0.23927678051941872,0.4214125239742249,0.03312711323472178,0.2392767805194167,-2.930324438784828e-15,-1.1848406619758528e-14,-3.396724468807627e-15,3
B0,16.0,52.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.9175112378567815,0.22022868436937115,0.03253138803023264,0.12430714986976064,0.6227772397972838,0.40221171301032077,0.3526982763990421,0.012766605136261502,2.8176610115666505e-7,0.018438365707157883,-0.9420527342773968,-2.7245762314190114,-0.826186329025285,3
B0,16.0,53.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.7445567033661825,0.06281289662148197,0.024855618018308802,0.02714256752546002,0.5844208340075009,0.4954200014033717,0.1924528370387434,1.0210367454746862e-6,1.6096005190435647e-9,6.0900912296595096e-5,-2.252504740785279,-3.6898082589676116,-1.65614773453859,3
B0,16.0,54.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.5955776636817732,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,55.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.471135890295463,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,56.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.3696840186334553,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,57.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.2884886352443512,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,58.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.22437790567158689,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,59.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.17423416338682238,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,60.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.13525938903696721,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,61.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.10507995108273661,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,62.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0817550008530436,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,63.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.06373610893354342,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,64.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.04980810127563874,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,65.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.039027654091810554,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,66.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.030667545143243116,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,67.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.024169462237032983,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,68.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.019105676487666784,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,69.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.015148714003694035,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,70.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.012047755011748533,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,71.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.009610465013438405,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,72.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.007689102246986114,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,73.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.006169937540109569,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,74.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0049652134019179716,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,75.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.004007037016510687,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,76.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0032427404404242765,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,77.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0026313517291139572,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,78.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.002140906693509747,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,79.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0017463969652618725,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,80.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0014282002115753858,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,81.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0011708762566745926,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,82.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.000962241428026707,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,83.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0007926549219364257,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,84.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0006544671236389214,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,85.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0005415919515265331,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,86.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0004491744270131466,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,87.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.000373331553904807,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,88.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00031094978762356975,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,89.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00025952630638219505,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,90.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0002170442780063063,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,91.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00018187458260527566,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,92.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0001526981785139334,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,93.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.0001284446185477707,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,94.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,0.00010824323443888854,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,95.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,9.138428363043975e-5,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,96.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,7.728795037066122e-5,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,97.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,6.547955452841916e-5,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,98.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,5.5569678743903797e-5,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,99.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,4.723820170837778e-5,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,16.0,100.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,4.022144100441697e-5,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
B0,20.158736798317967,0.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
B0,20.158736798317967,1.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
B0,20.158736798317967,2.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
B0,20.158736798317967,3.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
